first_allele	second_allele	lilrb1_simscore	lilrb2_simscore
HLA-B13:01	HLA-B44:03	0.88	0.62
HLA-B13:01	HLA-B45:01	0.45	0.96
HLA-B13:01	HLA-B46:01	0.68	0.92
HLA-B13:01	HLA-B48:01	0.97	0.98
HLA-B13:01	HLA-B49:01	0.9	0.71
HLA-B13:01	HLA-B50:01	0.77	0.8
HLA-B13:01	HLA-B51:01	0.9	0.96
HLA-B13:01	HLA-B51:02	0.82	0.81
HLA-B13:01	HLA-B52:01	0.97	0.96
HLA-B13:01	HLA-B53:01	0.6	0.97
HLA-B13:01	HLA-B54:01	0.78	0.73
HLA-B13:01	HLA-B55:01	0.85	0.98
HLA-B13:01	HLA-B56:01	0.78	0.74
HLA-B13:01	HLA-B57:01	0.92	0.54
HLA-B13:01	HLA-B57:03	0.77	0.72
HLA-B13:01	HLA-B58:01	0.85	0.57
HLA-B13:01	HLA-B59:01	0.9	0.85
HLA-B13:01	HLA-B67:01	0.42	0.9
HLA-B13:01	HLA-B73:01	0.65	0.97
HLA-B13:01	HLA-B78:01	0.63	0.75
HLA-B13:01	HLA-B81:01	0.67	1
HLA-B13:01	HLA-B82:01	0.6	0.9
HLA-B13:01	HLA-C01:02	0.87	0.88
HLA-B13:01	HLA-C02:02	0.88	0.96
HLA-B13:01	HLA-C03:02	0.98	0.76
HLA-B13:01	HLA-C03:03	0.87	0.78
HLA-B13:01	HLA-C03:04	0.55	0.85
HLA-B13:01	HLA-C04:01	0.87	0.64
HLA-B13:01	HLA-C05:01	0.8	0.99
HLA-B13:01	HLA-C06:02	0.68	0.71
HLA-B13:01	HLA-C07:02	0.95	0.87
HLA-B13:01	HLA-C08:01	0.83	0.84
HLA-B13:01	HLA-C12:03	0.85	0.96
HLA-B13:01	HLA-C14:02	0.93	1
HLA-B13:01	HLA-C15:02	0.6	0.94
HLA-B13:01	HLA-C16:01	0.97	1
HLA-B13:01	HLA-C17:01	0.93	0.74
HLA-B13:01	HLA-C18:02	0.72	0.88
HLA-B13:02	HLA-B14:01	0.85	0.98
HLA-B13:02	HLA-B14:02	0.95	0.81
HLA-B13:02	HLA-B15:01	0.78	0.93
HLA-B13:02	HLA-B15:02	0.68	0.9
HLA-B13:02	HLA-B15:03	0.72	0.88
HLA-B13:02	HLA-B15:10	0.93	0.8
HLA-B13:02	HLA-B15:11	0.85	0.9
HLA-B13:02	HLA-B15:12	0.65	1
HLA-B13:02	HLA-B15:13	0.98	0.99
HLA-B13:02	HLA-B15:16	0.85	0.92
HLA-B13:02	HLA-B18:01	0.63	0.69
HLA-B13:02	HLA-B27:05	0.85	0.73
HLA-B13:02	HLA-B27:08	0.48	0.91
HLA-B13:02	HLA-B35:01	0.7	0.97
HLA-B13:02	HLA-B38:01	0.8	0.99
HLA-B13:02	HLA-B39:01	0.72	0.93
HLA-B13:02	HLA-B40:01	1	0.98
HLA-B13:02	HLA-B40:02	0.92	0.94
HLA-B13:02	HLA-B40:06	0.9	0.85
HLA-B13:02	HLA-B41:01	0.65	0.99
HLA-B13:02	HLA-B42:01	0.6	1
HLA-B13:02	HLA-B44:02	0.98	0.98
HLA-B13:02	HLA-B44:03	0.98	0.75
HLA-B13:02	HLA-B45:01	0.55	0.82
HLA-B13:02	HLA-B46:01	0.78	0.79
HLA-B13:02	HLA-B48:01	0.93	0.84
HLA-B13:02	HLA-B49:01	0.8	0.84
HLA-B13:02	HLA-B50:01	0.87	0.93
HLA-B13:02	HLA-B51:01	1	0.91
HLA-B13:02	HLA-B51:02	0.92	0.94
HLA-B13:02	HLA-B52:01	0.87	0.82
HLA-B13:02	HLA-B53:01	0.7	0.9
HLA-B13:02	HLA-B54:01	0.88	0.87
HLA-B13:02	HLA-B55:01	0.95	0.84
HLA-B13:02	HLA-B56:01	0.88	0.88
HLA-B13:02	HLA-B57:01	0.82	0.67
HLA-B13:02	HLA-B57:03	0.87	0.85
HLA-B13:02	HLA-B58:01	0.75	0.71
HLA-B13:02	HLA-B59:01	1	0.99
HLA-B13:02	HLA-B67:01	0.52	0.97
HLA-B13:02	HLA-B73:01	0.75	0.83
HLA-B13:02	HLA-B78:01	0.73	0.62
HLA-B13:02	HLA-B81:01	0.77	0.87
HLA-B13:02	HLA-B82:01	0.7	0.97
HLA-B13:02	HLA-C01:02	0.77	0.99
HLA-B13:02	HLA-C02:02	0.98	0.82
HLA-B13:02	HLA-C03:02	0.92	0.9
HLA-B13:02	HLA-C03:03	0.97	0.91
HLA-B13:02	HLA-C03:04	0.65	0.99
HLA-B13:02	HLA-C04:01	0.77	0.78
HLA-B13:02	HLA-C05:01	0.9	0.88
HLA-B13:02	HLA-C06:02	0.78	0.57
HLA-B13:02	HLA-C07:02	0.95	0.73
HLA-B13:02	HLA-C08:01	0.93	0.98
HLA-B13:02	HLA-C12:03	0.95	0.82
HLA-B13:02	HLA-C14:02	0.97	0.87
HLA-B13:02	HLA-C15:02	0.7	0.92
HLA-B13:02	HLA-C16:01	0.93	0.87
HLA-B13:02	HLA-C17:01	0.83	0.88
HLA-B13:02	HLA-C18:02	0.82	0.74
HLA-B14:01	HLA-B14:02	0.9	0.79
HLA-B14:01	HLA-B15:01	0.93	0.96
HLA-B14:01	HLA-B15:02	0.83	0.88
HLA-B14:01	HLA-B15:03	0.87	0.9
HLA-B14:01	HLA-B15:10	0.92	0.78
HLA-B14:01	HLA-B15:11	1	0.92
HLA-B14:01	HLA-B15:12	0.8	0.98
HLA-B14:01	HLA-B15:13	0.87	0.97
HLA-B14:01	HLA-B15:16	1	0.9
HLA-B14:01	HLA-B18:01	0.78	0.71
HLA-B14:01	HLA-B27:05	1	0.71
HLA-B14:01	HLA-B27:08	0.63	0.89
HLA-B14:01	HLA-B35:01	0.85	0.99
HLA-B14:01	HLA-B38:01	0.95	0.99
HLA-B14:01	HLA-B39:01	0.87	0.91
HLA-B14:01	HLA-B40:01	0.85	1
HLA-B14:01	HLA-B40:02	0.93	0.92
HLA-B14:01	HLA-B40:06	0.95	0.88
HLA-B14:01	HLA-B41:01	0.8	0.99
HLA-B14:01	HLA-B42:01	0.75	0.98
HLA-B14:01	HLA-B44:02	0.87	0.96
HLA-B14:01	HLA-B44:03	0.87	0.73
HLA-B14:01	HLA-B45:01	0.7	0.84
HLA-B14:01	HLA-B46:01	0.93	0.81
HLA-B14:01	HLA-B48:01	0.78	0.87
HLA-B14:01	HLA-B49:01	0.65	0.82
HLA-B14:01	HLA-B50:01	0.98	0.91
HLA-B14:01	HLA-B51:01	0.85	0.93
HLA-B14:01	HLA-B51:02	0.93	0.92
HLA-B14:01	HLA-B52:01	0.72	0.84
HLA-B14:01	HLA-B53:01	0.85	0.92
HLA-B14:01	HLA-B54:01	0.97	0.84
HLA-B14:01	HLA-B55:01	0.9	0.87
HLA-B14:01	HLA-B56:01	0.97	0.85
HLA-B14:01	HLA-B57:01	0.67	0.65
HLA-B14:01	HLA-B57:03	0.98	0.83
HLA-B14:01	HLA-B58:01	0.6	0.69
HLA-B14:01	HLA-B59:01	0.85	0.97
HLA-B14:01	HLA-B67:01	0.67	0.99
HLA-B14:01	HLA-B73:01	0.9	0.85
HLA-B14:01	HLA-B78:01	0.88	0.64
HLA-B14:01	HLA-B81:01	0.92	0.89
HLA-B14:01	HLA-B82:01	0.85	0.99
HLA-B14:01	HLA-C01:02	0.62	0.99
HLA-B14:01	HLA-C02:02	0.87	0.84
HLA-B14:01	HLA-C03:02	0.77	0.88
HLA-B14:01	HLA-C03:03	0.88	0.89
HLA-B14:01	HLA-C03:04	0.8	0.97
HLA-B14:01	HLA-C04:01	0.62	0.75
HLA-B14:01	HLA-C05:01	0.95	0.9
HLA-B14:01	HLA-C06:02	0.93	0.6
HLA-B14:01	HLA-C07:02	0.8	0.75
HLA-B14:01	HLA-C08:01	0.92	0.96
HLA-B14:01	HLA-C12:03	0.9	0.84
HLA-B14:01	HLA-C14:02	0.82	0.89
HLA-B14:01	HLA-C15:02	0.85	0.94
HLA-B14:01	HLA-C16:01	0.78	0.89
HLA-B14:01	HLA-C17:01	0.68	0.85
HLA-B14:01	HLA-C18:02	0.97	0.76
HLA-B14:02	HLA-B15:01	0.83	0.74
HLA-B14:02	HLA-B15:02	0.73	0.91
HLA-B14:02	HLA-B15:03	0.77	0.69
HLA-B14:02	HLA-B15:10	0.98	0.99
HLA-B14:02	HLA-B15:11	0.9	0.71
HLA-B14:02	HLA-B15:12	0.7	0.81
HLA-B14:02	HLA-B15:13	0.97	0.82
HLA-B14:02	HLA-B15:16	0.9	0.89
HLA-B14:02	HLA-B18:01	0.68	0.49
HLA-B14:02	HLA-B27:05	0.9	0.92
HLA-B14:02	HLA-B27:08	0.53	0.9
HLA-B14:02	HLA-B35:01	0.75	0.78
HLA-B14:02	HLA-B38:01	0.85	0.8
HLA-B14:02	HLA-B39:01	0.77	0.88
HLA-B14:02	HLA-B40:01	0.95	0.79
HLA-B14:02	HLA-B40:02	0.97	0.87
HLA-B14:02	HLA-B40:06	0.95	0.66
HLA-B14:02	HLA-B41:01	0.7	0.8
HLA-B14:02	HLA-B42:01	0.65	0.81
HLA-B14:02	HLA-B44:02	0.97	0.83
HLA-B14:02	HLA-B44:03	0.97	0.94
HLA-B14:02	HLA-B45:01	0.6	0.63
HLA-B14:02	HLA-B46:01	0.83	0.6
HLA-B14:02	HLA-B48:01	0.88	0.65
HLA-B14:02	HLA-B49:01	0.75	0.97
HLA-B14:02	HLA-B50:01	0.92	0.88
HLA-B14:02	HLA-B51:01	0.95	0.72
HLA-B14:02	HLA-B51:02	0.97	0.87
HLA-B14:02	HLA-B52:01	0.82	0.63
HLA-B14:02	HLA-B53:01	0.75	0.71
HLA-B14:02	HLA-B54:01	0.93	0.94
HLA-B14:02	HLA-B55:01	1	0.65
HLA-B14:02	HLA-B56:01	0.93	0.93
HLA-B14:02	HLA-B57:01	0.77	0.87
HLA-B14:02	HLA-B57:03	0.92	0.96
HLA-B14:02	HLA-B58:01	0.7	0.9
HLA-B14:02	HLA-B59:01	0.95	0.82
HLA-B14:02	HLA-B67:01	0.57	0.78
HLA-B14:02	HLA-B73:01	0.8	0.64
HLA-B14:02	HLA-B78:01	0.78	0.43
HLA-B14:02	HLA-B81:01	0.82	0.67
HLA-B14:02	HLA-B82:01	0.75	0.78
HLA-B14:02	HLA-C01:02	0.72	0.8
HLA-B14:02	HLA-C02:02	0.97	0.63
HLA-B14:02	HLA-C03:02	0.87	0.91
HLA-B14:02	HLA-C03:03	0.98	0.9
HLA-B14:02	HLA-C03:04	0.7	0.82
HLA-B14:02	HLA-C04:01	0.72	0.97
HLA-B14:02	HLA-C05:01	0.95	0.69
HLA-B14:02	HLA-C06:02	0.83	0.38
HLA-B14:02	HLA-C07:02	0.9	0.54
HLA-B14:02	HLA-C08:01	0.98	0.83
HLA-B14:02	HLA-C12:03	1	0.63
HLA-B14:02	HLA-C14:02	0.92	0.67
HLA-B14:02	HLA-C15:02	0.75	0.73
HLA-B14:02	HLA-C16:01	0.88	0.67
HLA-B14:02	HLA-C17:01	0.78	0.93
HLA-B14:02	HLA-C18:02	0.87	0.55
HLA-B15:01	HLA-B15:02	0.9	0.83
HLA-B15:01	HLA-B15:03	0.93	0.94
HLA-B15:01	HLA-B15:10	0.85	0.73
HLA-B15:01	HLA-B15:11	0.93	0.97
HLA-B15:01	HLA-B15:12	0.87	0.93
HLA-B15:01	HLA-B15:13	0.8	0.92
HLA-B15:01	HLA-B15:16	0.93	0.85
HLA-B15:01	HLA-B18:01	0.85	0.75
HLA-B15:01	HLA-B27:05	0.93	0.66
HLA-B15:01	HLA-B27:08	0.7	0.84
HLA-B15:01	HLA-B35:01	0.92	0.97
HLA-B15:01	HLA-B38:01	0.98	0.94
HLA-B15:01	HLA-B39:01	0.93	0.87
HLA-B15:01	HLA-B40:01	0.78	0.96
HLA-B15:01	HLA-B40:02	0.87	0.88
HLA-B15:01	HLA-B40:06	0.88	0.92
HLA-B15:01	HLA-B41:01	0.87	0.94
HLA-B15:01	HLA-B42:01	0.82	0.93
HLA-B15:01	HLA-B44:02	0.8	0.91
HLA-B15:01	HLA-B44:03	0.8	0.69
HLA-B15:01	HLA-B45:01	0.77	0.89
HLA-B15:01	HLA-B46:01	1	0.85
HLA-B15:01	HLA-B48:01	0.72	0.91
HLA-B15:01	HLA-B49:01	0.58	0.78
HLA-B15:01	HLA-B50:01	0.92	0.87
HLA-B15:01	HLA-B51:01	0.78	0.98
HLA-B15:01	HLA-B51:02	0.87	0.88
HLA-B15:01	HLA-B52:01	0.65	0.89
HLA-B15:01	HLA-B53:01	0.92	0.97
HLA-B15:01	HLA-B54:01	0.9	0.8
HLA-B15:01	HLA-B55:01	0.83	0.91
HLA-B15:01	HLA-B56:01	0.9	0.81
HLA-B15:01	HLA-B57:01	0.6	0.61
HLA-B15:01	HLA-B57:03	0.92	0.79
HLA-B15:01	HLA-B58:01	0.53	0.64
HLA-B15:01	HLA-B59:01	0.78	0.92
HLA-B15:01	HLA-B67:01	0.73	0.97
HLA-B15:01	HLA-B73:01	0.97	0.9
HLA-B15:01	HLA-B78:01	0.95	0.69
HLA-B15:01	HLA-B81:01	0.98	0.93
HLA-B15:01	HLA-B82:01	0.92	0.97
HLA-B15:01	HLA-C01:02	0.55	0.94
HLA-B15:01	HLA-C02:02	0.8	0.89
HLA-B15:01	HLA-C03:02	0.7	0.83
HLA-B15:01	HLA-C03:03	0.82	0.84
HLA-B15:01	HLA-C03:04	0.87	0.92
HLA-B15:01	HLA-C04:01	0.55	0.71
HLA-B15:01	HLA-C05:01	0.88	0.94
HLA-B15:01	HLA-C06:02	1	0.64
HLA-B15:01	HLA-C07:02	0.73	0.8
HLA-B15:01	HLA-C08:01	0.85	0.91
HLA-B15:01	HLA-C12:03	0.83	0.89
HLA-B15:01	HLA-C14:02	0.75	0.93
HLA-B15:01	HLA-C15:02	0.92	0.99
HLA-B15:01	HLA-C16:01	0.72	0.93
HLA-B15:01	HLA-C17:01	0.62	0.81
HLA-B15:01	HLA-C18:02	0.97	0.81
HLA-B15:02	HLA-B15:03	0.97	0.78
HLA-B15:02	HLA-B15:10	0.75	0.9
HLA-B15:02	HLA-B15:11	0.83	0.8
HLA-B15:02	HLA-B15:12	0.97	0.9
HLA-B15:02	HLA-B15:13	0.7	0.91
HLA-B15:02	HLA-B15:16	0.83	0.98
HLA-B15:02	HLA-B18:01	0.95	0.58
HLA-B15:02	HLA-B27:05	0.83	0.83
HLA-B15:02	HLA-B27:08	0.8	0.99
HLA-B15:02	HLA-B35:01	0.98	0.87
HLA-B15:02	HLA-B38:01	0.88	0.89
HLA-B15:02	HLA-B39:01	0.97	0.97
HLA-B15:02	HLA-B40:01	0.68	0.88
HLA-B15:02	HLA-B40:02	0.77	0.96
HLA-B15:02	HLA-B40:06	0.78	0.75
HLA-B15:02	HLA-B41:01	0.97	0.89
HLA-B15:02	HLA-B42:01	0.92	0.9
HLA-B15:02	HLA-B44:02	0.7	0.92
HLA-B15:02	HLA-B44:03	0.7	0.85
HLA-B15:02	HLA-B45:01	0.87	0.72
HLA-B15:02	HLA-B46:01	0.9	0.69
HLA-B15:02	HLA-B48:01	0.62	0.74
HLA-B15:02	HLA-B49:01	0.48	0.94
HLA-B15:02	HLA-B50:01	0.82	0.97
HLA-B15:02	HLA-B51:01	0.68	0.81
HLA-B15:02	HLA-B51:02	0.77	0.96
HLA-B15:02	HLA-B52:01	0.55	0.72
HLA-B15:02	HLA-B53:01	0.98	0.8
HLA-B15:02	HLA-B54:01	0.8	0.97
HLA-B15:02	HLA-B55:01	0.73	0.74
HLA-B15:02	HLA-B56:01	0.8	0.98
HLA-B15:02	HLA-B57:01	0.5	0.78
HLA-B15:02	HLA-B57:03	0.82	0.96
HLA-B15:02	HLA-B58:01	0.43	0.81
HLA-B15:02	HLA-B59:01	0.68	0.91
HLA-B15:02	HLA-B67:01	0.83	0.87
HLA-B15:02	HLA-B73:01	0.93	0.73
HLA-B15:02	HLA-B78:01	0.95	0.52
HLA-B15:02	HLA-B81:01	0.92	0.76
HLA-B15:02	HLA-B82:01	0.98	0.87
HLA-B15:02	HLA-C01:02	0.45	0.89
HLA-B15:02	HLA-C02:02	0.7	0.72
HLA-B15:02	HLA-C03:02	0.6	1
HLA-B15:02	HLA-C03:03	0.72	0.99
HLA-B15:02	HLA-C03:04	0.97	0.91
HLA-B15:02	HLA-C04:01	0.45	0.88
HLA-B15:02	HLA-C05:01	0.78	0.78
HLA-B15:02	HLA-C06:02	0.9	0.47
HLA-B15:02	HLA-C07:02	0.63	0.63
HLA-B15:02	HLA-C08:01	0.75	0.92
HLA-B15:02	HLA-C12:03	0.73	0.72
HLA-B15:02	HLA-C14:02	0.65	0.76
HLA-B15:02	HLA-C15:02	0.98	0.82
HLA-B15:02	HLA-C16:01	0.62	0.76
HLA-B15:02	HLA-C17:01	0.52	0.98
HLA-B15:02	HLA-C18:02	0.87	0.64
HLA-B15:03	HLA-B15:10	0.78	0.67
HLA-B15:03	HLA-B15:11	0.87	0.98
HLA-B15:03	HLA-B15:12	0.93	0.88
HLA-B15:03	HLA-B15:13	0.73	0.87
HLA-B15:03	HLA-B15:16	0.87	0.8
HLA-B15:03	HLA-B18:01	0.92	0.81
HLA-B15:03	HLA-B27:05	0.87	0.61
HLA-B15:03	HLA-B27:08	0.77	0.79
HLA-B15:03	HLA-B35:01	0.98	0.91
HLA-B15:03	HLA-B38:01	0.92	0.89
HLA-B15:03	HLA-B39:01	1	0.81
HLA-B15:03	HLA-B40:01	0.72	0.9
HLA-B15:03	HLA-B40:02	0.8	0.82
HLA-B15:03	HLA-B40:06	0.82	0.98
HLA-B15:03	HLA-B41:01	0.93	0.89
HLA-B15:03	HLA-B42:01	0.88	0.88
HLA-B15:03	HLA-B44:02	0.73	0.85
HLA-B15:03	HLA-B44:03	0.73	0.63
HLA-B15:03	HLA-B45:01	0.83	0.94
HLA-B15:03	HLA-B46:01	0.93	0.91
HLA-B15:03	HLA-B48:01	0.65	0.97
HLA-B15:03	HLA-B49:01	0.52	0.72
HLA-B15:03	HLA-B50:01	0.85	0.81
HLA-B15:03	HLA-B51:01	0.72	0.97
HLA-B15:03	HLA-B51:02	0.8	0.82
HLA-B15:03	HLA-B52:01	0.58	0.94
HLA-B15:03	HLA-B53:01	0.98	0.98
HLA-B15:03	HLA-B54:01	0.83	0.74
HLA-B15:03	HLA-B55:01	0.77	0.97
HLA-B15:03	HLA-B56:01	0.83	0.75
HLA-B15:03	HLA-B57:01	0.53	0.55
HLA-B15:03	HLA-B57:03	0.85	0.73
HLA-B15:03	HLA-B58:01	0.47	0.58
HLA-B15:03	HLA-B59:01	0.72	0.87
HLA-B15:03	HLA-B67:01	0.8	0.91
HLA-B15:03	HLA-B73:01	0.97	0.96
HLA-B15:03	HLA-B78:01	0.98	0.74
HLA-B15:03	HLA-B81:01	0.95	0.99
HLA-B15:03	HLA-B82:01	0.98	0.91
HLA-B15:03	HLA-C01:02	0.48	0.89
HLA-B15:03	HLA-C02:02	0.73	0.94
HLA-B15:03	HLA-C03:02	0.63	0.78
HLA-B15:03	HLA-C03:03	0.75	0.79
HLA-B15:03	HLA-C03:04	0.93	0.87
HLA-B15:03	HLA-C04:01	0.48	0.65
HLA-B15:03	HLA-C05:01	0.82	1
HLA-B15:03	HLA-C06:02	0.93	0.7
HLA-B15:03	HLA-C07:02	0.67	0.85
HLA-B15:03	HLA-C08:01	0.78	0.85
HLA-B15:03	HLA-C12:03	0.77	0.94
HLA-B15:03	HLA-C14:02	0.68	0.99
HLA-B15:03	HLA-C15:02	0.98	0.96
HLA-B15:03	HLA-C16:01	0.65	0.99
HLA-B15:03	HLA-C17:01	0.55	0.75
HLA-B15:03	HLA-C18:02	0.9	0.87
HLA-B15:10	HLA-B15:11	0.92	0.7
HLA-B15:10	HLA-B15:12	0.72	0.8
HLA-B15:10	HLA-B15:13	0.95	0.81
HLA-B15:10	HLA-B15:16	0.92	0.88
HLA-B15:10	HLA-B18:01	0.7	0.48
HLA-B15:10	HLA-B27:05	0.92	0.93
HLA-B15:10	HLA-B27:08	0.55	0.89
HLA-B15:10	HLA-B35:01	0.77	0.76
HLA-B15:10	HLA-B38:01	0.87	0.79
HLA-B15:10	HLA-B39:01	0.78	0.87
HLA-B15:10	HLA-B40:01	0.93	0.78
HLA-B15:10	HLA-B40:02	0.98	0.85
HLA-B15:10	HLA-B40:06	0.97	0.65
HLA-B15:10	HLA-B41:01	0.72	0.79
HLA-B15:10	HLA-B42:01	0.67	0.8
HLA-B15:10	HLA-B44:02	0.95	0.82
HLA-B15:10	HLA-B44:03	0.95	0.96
HLA-B15:10	HLA-B45:01	0.62	0.62
HLA-B15:10	HLA-B46:01	0.85	0.58
HLA-B15:10	HLA-B48:01	0.87	0.64
HLA-B15:10	HLA-B49:01	0.73	0.96
HLA-B15:10	HLA-B50:01	0.93	0.87
HLA-B15:10	HLA-B51:01	0.93	0.71
HLA-B15:10	HLA-B51:02	0.98	0.85
HLA-B15:10	HLA-B52:01	0.8	0.62
HLA-B15:10	HLA-B53:01	0.77	0.7
HLA-B15:10	HLA-B54:01	0.95	0.93
HLA-B15:10	HLA-B55:01	0.98	0.64
HLA-B15:10	HLA-B56:01	0.95	0.92
HLA-B15:10	HLA-B57:01	0.75	0.88
HLA-B15:10	HLA-B57:03	0.93	0.94
HLA-B15:10	HLA-B58:01	0.68	0.91
HLA-B15:10	HLA-B59:01	0.93	0.81
HLA-B15:10	HLA-B67:01	0.58	0.76
HLA-B15:10	HLA-B73:01	0.82	0.63
HLA-B15:10	HLA-B78:01	0.8	0.42
HLA-B15:10	HLA-B81:01	0.83	0.66
HLA-B15:10	HLA-B82:01	0.77	0.76
HLA-B15:10	HLA-C01:02	0.7	0.79
HLA-B15:10	HLA-C02:02	0.95	0.62
HLA-B15:10	HLA-C03:02	0.85	0.9
HLA-B15:10	HLA-C03:03	0.97	0.89
HLA-B15:10	HLA-C03:04	0.72	0.81
HLA-B15:10	HLA-C04:01	0.7	0.98
HLA-B15:10	HLA-C05:01	0.97	0.67
HLA-B15:10	HLA-C06:02	0.85	0.37
HLA-B15:10	HLA-C07:02	0.88	0.53
HLA-B15:10	HLA-C08:01	1	0.82
HLA-B15:10	HLA-C12:03	0.98	0.62
HLA-B15:10	HLA-C14:02	0.9	0.66
HLA-B15:10	HLA-C15:02	0.77	0.72
HLA-B15:10	HLA-C16:01	0.87	0.66
HLA-B15:10	HLA-C17:01	0.77	0.92
HLA-B15:10	HLA-C18:02	0.88	0.54
HLA-B15:11	HLA-B15:12	0.8	0.9
HLA-B15:11	HLA-B15:13	0.87	0.89
HLA-B15:11	HLA-B15:16	1	0.82
HLA-B15:11	HLA-B18:01	0.78	0.79
HLA-B15:11	HLA-B27:05	1	0.63
HLA-B15:11	HLA-B27:08	0.63	0.81
HLA-B15:11	HLA-B35:01	0.85	0.93
HLA-B15:11	HLA-B38:01	0.95	0.91
HLA-B15:11	HLA-B39:01	0.87	0.83
HLA-B15:11	HLA-B40:01	0.85	0.92
HLA-B15:11	HLA-B40:02	0.93	0.84
HLA-B15:11	HLA-B40:06	0.95	0.96
HLA-B15:11	HLA-B41:01	0.8	0.91
HLA-B15:11	HLA-B42:01	0.75	0.9
HLA-B15:11	HLA-B44:02	0.87	0.88
HLA-B15:11	HLA-B44:03	0.87	0.65
HLA-B15:11	HLA-B45:01	0.7	0.92
HLA-B15:11	HLA-B46:01	0.93	0.89
HLA-B15:11	HLA-B48:01	0.78	0.94
HLA-B15:11	HLA-B49:01	0.65	0.74
HLA-B15:11	HLA-B50:01	0.98	0.83
HLA-B15:11	HLA-B51:01	0.85	0.99
HLA-B15:11	HLA-B51:02	0.93	0.84
HLA-B15:11	HLA-B52:01	0.72	0.92
HLA-B15:11	HLA-B53:01	0.85	1
HLA-B15:11	HLA-B54:01	0.97	0.76
HLA-B15:11	HLA-B55:01	0.9	0.94
HLA-B15:11	HLA-B56:01	0.97	0.78
HLA-B15:11	HLA-B57:01	0.67	0.57
HLA-B15:11	HLA-B57:03	0.98	0.75
HLA-B15:11	HLA-B58:01	0.6	0.61
HLA-B15:11	HLA-B59:01	0.85	0.89
HLA-B15:11	HLA-B67:01	0.67	0.93
HLA-B15:11	HLA-B73:01	0.9	0.93
HLA-B15:11	HLA-B78:01	0.88	0.72
HLA-B15:11	HLA-B81:01	0.92	0.97
HLA-B15:11	HLA-B82:01	0.85	0.93
HLA-B15:11	HLA-C01:02	0.62	0.91
HLA-B15:11	HLA-C02:02	0.87	0.92
HLA-B15:11	HLA-C03:02	0.77	0.8
HLA-B15:11	HLA-C03:03	0.88	0.81
HLA-B15:11	HLA-C03:04	0.8	0.89
HLA-B15:11	HLA-C04:01	0.62	0.67
HLA-B15:11	HLA-C05:01	0.95	0.98
HLA-B15:11	HLA-C06:02	0.93	0.67
HLA-B15:11	HLA-C07:02	0.8	0.83
HLA-B15:11	HLA-C08:01	0.92	0.88
HLA-B15:11	HLA-C12:03	0.9	0.92
HLA-B15:11	HLA-C14:02	0.82	0.97
HLA-B15:11	HLA-C15:02	0.85	0.98
HLA-B15:11	HLA-C16:01	0.78	0.97
HLA-B15:11	HLA-C17:01	0.68	0.78
HLA-B15:11	HLA-C18:02	0.97	0.84
HLA-B15:12	HLA-B15:13	0.67	0.99
HLA-B15:12	HLA-B15:16	0.8	0.92
HLA-B15:12	HLA-B18:01	0.98	0.69
HLA-B15:12	HLA-B27:05	0.8	0.73
HLA-B15:12	HLA-B27:08	0.83	0.91
HLA-B15:12	HLA-B35:01	0.95	0.97
HLA-B15:12	HLA-B38:01	0.85	0.99
HLA-B15:12	HLA-B39:01	0.93	0.93
HLA-B15:12	HLA-B40:01	0.65	0.98
HLA-B15:12	HLA-B40:02	0.73	0.94
HLA-B15:12	HLA-B40:06	0.75	0.85
HLA-B15:12	HLA-B41:01	1	0.99
HLA-B15:12	HLA-B42:01	0.95	1
HLA-B15:12	HLA-B44:02	0.67	0.98
HLA-B15:12	HLA-B44:03	0.67	0.75
HLA-B15:12	HLA-B45:01	0.9	0.82
HLA-B15:12	HLA-B46:01	0.87	0.79
HLA-B15:12	HLA-B48:01	0.58	0.84
HLA-B15:12	HLA-B49:01	0.45	0.84
HLA-B15:12	HLA-B50:01	0.78	0.93
HLA-B15:12	HLA-B51:01	0.65	0.91
HLA-B15:12	HLA-B51:02	0.73	0.94
HLA-B15:12	HLA-B52:01	0.52	0.82
HLA-B15:12	HLA-B53:01	0.95	0.9
HLA-B15:12	HLA-B54:01	0.77	0.87
HLA-B15:12	HLA-B55:01	0.7	0.84
HLA-B15:12	HLA-B56:01	0.77	0.88
HLA-B15:12	HLA-B57:01	0.47	0.67
HLA-B15:12	HLA-B57:03	0.78	0.85
HLA-B15:12	HLA-B58:01	0.4	0.71
HLA-B15:12	HLA-B59:01	0.65	0.99
HLA-B15:12	HLA-B67:01	0.87	0.97
HLA-B15:12	HLA-B73:01	0.9	0.83
HLA-B15:12	HLA-B78:01	0.92	0.62
HLA-B15:12	HLA-B81:01	0.88	0.87
HLA-B15:12	HLA-B82:01	0.95	0.97
HLA-B15:12	HLA-C01:02	0.42	0.99
HLA-B15:12	HLA-C02:02	0.67	0.82
HLA-B15:12	HLA-C03:02	0.57	0.9
HLA-B15:12	HLA-C03:03	0.68	0.91
HLA-B15:12	HLA-C03:04	1	0.99
HLA-B15:12	HLA-C04:01	0.42	0.78
HLA-B15:12	HLA-C05:01	0.75	0.88
HLA-B15:12	HLA-C06:02	0.87	0.57
HLA-B15:12	HLA-C07:02	0.6	0.73
HLA-B15:12	HLA-C08:01	0.72	0.98
HLA-B15:12	HLA-C12:03	0.7	0.82
HLA-B15:12	HLA-C14:02	0.62	0.87
HLA-B15:12	HLA-C15:02	0.95	0.92
